,City,Olympics Year,Sport,Discipline,Event,Athlete,Gender,Country,Event_gender,Medal,combo,host country,GDP Year,GDP (constant 2010 US$)
1428,Athens,2004,Judo,Judo,48 - 52kg (half-lightweight),"YOKOSAWA, Yuki",Women,Japan,W,Silver,Japan2004,Greece,2004.0,5580000000000.0
1429,Athens,2004,Judo,Judo,+ 100kg (heavyweight),"TMENOV, Tamerlan",Men,Russia,M,Silver,Russia2004,Greece,2004.0,1200000000000.0
1430,Athens,2004,Judo,Judo,90 - 100kg (half-heavyweight),"JANG, Sung Ho",Men,South Korea,M,Silver,South Korea2004,Greece,2004.0,861000000000.0
1431,Athens,2004,Judo,Judo,63 - 70kg (middleweight),"BOEHM, Annett",Women,Germany,W,Bronze,Germany2004,Greece,2004.0,3190000000000.0
1432,Athens,2004,Judo,Judo,52 - 57kg (lightweight),"BOENISCH, Yvonne",Women,Germany,W,Gold,Germany2004,Greece,2004.0,3190000000000.0
1433,Athens,2004,Judo,Judo,+ 100kg (heavyweight),"PERTELSON, Indrek",Men,Estonia,M,Bronze,Estonia2004,Greece,2004.0,18185135023.0
1434,Athens,2004,Judo,Judo,+ 78kg (heavyweight),"BELTRAN, Daima Mayelis",Women,Cuba,W,Silver,Cuba2004,Greece,2004.0,44497068633.0
1435,Athens,2004,Judo,Judo,- 60 kg,"KHERGIANI, Nestor",Men,Georgia,M,Silver,Georgia2004,Greece,2004.0,8250406686.0
1436,Athens,2004,Judo,Judo,63 - 70kg (middleweight),"BOSCH, Edith",Women,Netherlands,W,Silver,Netherlands2004,Greece,2004.0,769000000000.0
1437,Athens,2004,Judo,Judo,66 - 73kg (lightweight),"GUILHEIRO, Leandro",Men,Brazil,M,Bronze,Brazil2004,Greece,2004.0,1720000000000.0
1438,Athens,2004,Judo,Judo,73 - 81kg (half-middleweight),"GONTIUK, Roman",Men,Ukraine,M,Silver,Ukraine2004,Greece,2004.0,126000000000.0
1439,Athens,2004,Judo,Judo,90 - 100kg (half-heavyweight),"JURACK, Michael",Men,Germany,M,Bronze,Germany2004,Greece,2004.0,3190000000000.0
1440,Athens,2004,Judo,Judo,57 - 63kg (half-middleweight),"TANIMOTO, Ayumi",Women,Japan,W,Gold,Japan2004,Greece,2004.0,5580000000000.0
1441,Athens,2004,Judo,Judo,48 - 52kg (half-lightweight),"HEYLEN, Ilse",Women,Belgium,W,Bronze,Belgium2004,Greece,2004.0,441000000000.0
1442,Athens,2004,Judo,Judo,+ 78kg (heavyweight),"SUN, Fuming",Women,China,W,Bronze,China2004,Greece,2004.0,3200000000000.0
1443,Athens,2004,Judo,Judo,52 - 57kg (lightweight),"LUPETEY, Yurisleidy",Women,Cuba,W,Bronze,Cuba2004,Greece,2004.0,44497068633.0
1444,Athens,2004,Judo,Judo,57 - 63kg (half-middleweight),"ZOLNIR, Urska",Women,Slovenia,W,Bronze,Slovenia2004,Greece,2004.0,42373104165.0
1445,Athens,2004,Judo,Judo,52 - 57kg (lightweight),"KYE, Sun Hui",Women,North Korea,W,Silver,North Korea2004,Greece,,
1446,Athens,2004,Judo,Judo,- 48 kg,"MATIJASS, Julia",Women,Germany,W,Bronze,Germany2004,Greece,2004.0,3190000000000.0
1447,Athens,2004,Judo,Judo,- 60 kg,"NOMURA, Tadahiro",Men,Japan,M,Gold,Japan2004,Greece,2004.0,5580000000000.0
1448,Athens,2004,Judo,Judo,90 - 100kg (half-heavyweight),"ZEEVI, Ariel",Men,Israel,M,Bronze,Israel2004,Greece,2004.0,183000000000.0
1449,Athens,2004,Judo,Judo,- 60 kg,"TSAGAANBAATAR, Khashbaatar",Men,Mongolia,M,Bronze,Mongolia2004,Greece,2004.0,4897515726.0
1450,Athens,2004,Judo,Judo,70 - 78kg (half-heavyweight),"ANNO, Noriko",Women,Japan,W,Gold,Japan2004,Greece,2004.0,5580000000000.0
1451,Athens,2004,Judo,Judo,81 - 90kg (middleweight),"TAOV, Khasanbi",Men,Russia,M,Bronze,Russia2004,Greece,2004.0,1200000000000.0
1452,Athens,2004,Modern Pentathlon,Modern Pentath.,Individual competition,"CAPALINI, Libor",Men,Czech Republic,M,Bronze,Czech Republic2004,Greece,,
1453,Athens,2004,Modern Pentathlon,Modern Pentath.,Individual competition,"MOISEEV, Andrey",Men,Russia,M,Gold,Russia2004,Greece,2004.0,1200000000000.0
1454,Athens,2004,Modern Pentathlon,Modern Pentath.,Individual competition,"ZADNEPROVSKIS, Andrejus",Men,Lithuania,M,Silver,Lithuania2004,Greece,2004.0,32501016178.0
1455,Athens,2004,Modern Pentathlon,Modern Pentath.,Individual competition,"RUBLEVSKA, Elena",Women,Latvia,W,Silver,Latvia2004,Greece,2004.0,21991003259.0
1456,Athens,2004,Modern Pentathlon,Modern Pentath.,Individual competition,"HARLAND, Georgina",Women,United Kingdom,W,Bronze,United Kingdom2004,Greece,2004.0,2330000000000.0
1457,Athens,2004,Modern Pentathlon,Modern Pentath.,Individual competition,"VOROS, Zsuzsanna",Women,Hungary,W,Gold,Hungary2004,Greece,2004.0,127000000000.0
1458,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"HOMMES, Nienke",Women,Netherlands,W,Bronze,Netherlands2004,Greece,2004.0,769000000000.0
1459,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"SIEGELAAR, Sarah",Women,Netherlands,W,Bronze,Netherlands2004,Greece,2004.0,769000000000.0
1460,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"FALETIC, Dana",Women,Australia,W,Bronze,Australia2004,Greece,2004.0,964000000000.0
1461,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"WEGMAN, Froukje",Women,Netherlands,W,Bronze,Netherlands2004,Greece,2004.0,769000000000.0
1462,Athens,2004,Rowing,Rowing,four without coxswain (4-),"PORZIO, Lorenzo",Men,Italy,M,Bronze,Italy2004,Greece,2004.0,2140000000000.0
1463,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"GRIN, Sergij",Men,Ukraine,M,Bronze,Ukraine2004,Greece,2004.0,126000000000.0
1464,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"HANSON, Boden Joseph",Men,Australia,M,Bronze,Australia2004,Greece,2004.0,964000000000.0
1465,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"ALLEN, Wyatt",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
1466,Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"SYCZ, Robert",Men,Poland,M,Gold,Poland2004,Greece,2004.0,367000000000.0
1467,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"NELSON, Lianne",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
1468,Athens,2004,Rowing,Rowing,four without coxswain (4-),"CRACKNELL, James",Men,United Kingdom,M,Gold,United Kingdom2004,Greece,2004.0,2330000000000.0
1469,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"AHRENS, Chris",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
1470,Athens,2004,Rowing,Rowing,double sculls (2x),"EVERS-SWINDELL, Georgina",Women,New Zealand,W,Gold,New Zealand2004,Greece,2004.0,132000000000.0
1471,Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"KUCHARSKI, Tomasz",Men,Poland,M,Gold,Poland2004,Greece,2004.0,367000000000.0
1472,Athens,2004,Rowing,Rowing,double sculls (2x),"GALTAROSSA, Rossano",Men,Italy,M,Bronze,Italy2004,Greece,2004.0,2140000000000.0
1473,Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"POLYMEROS, Vasileios",Men,Greece,M,Bronze,Greece2004,Greece,2004.0,303000000000.0
1474,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"WELCH, Stuart",Men,Australia,M,Bronze,Australia2004,Greece,2004.0,964000000000.0
1475,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"SUSANU, Viorica",Women,Romania,W,Gold,Romania2004,Greece,2004.0,140000000000.0
1476,Athens,2004,Rowing,Rowing,pair without coxswain (2-),"HELAKH, Natallia",Women,Belarus,W,Bronze,Belarus2004,Greece,2004.0,36786142509.0
1477,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"VERMEULEN, Gijs",Men,Netherlands,M,Silver,Netherlands2004,Greece,2004.0,769000000000.0
1478,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"GEORGESCU, Elena",Women,Romania,W,Gold,Romania2004,Greece,2004.0,140000000000.0
1479,Athens,2004,Rowing,Rowing,double sculls (2x),"SPIK, Luka",Men,Slovenia,M,Silver,Slovenia2004,Greece,2004.0,42373104165.0
1480,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"LIPA, Elisabeta",Women,Romania,W,Gold,Romania2004,Greece,2004.0,140000000000.0
1481,Athens,2004,Rowing,Rowing,pair without coxswain (2-),"SUSANU, Viorica",Women,Romania,W,Gold,Romania2004,Greece,2004.0,140000000000.0
1482,Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"EBERT, Thomas",Men,Denmark,M,Gold,Denmark2004,Greece,2004.0,311000000000.0
1483,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"DIRKMAAT, Megan",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
1484,Athens,2004,Rowing,Rowing,single sculls (1x),"RUTSCHOW, Katrin",Women,Germany,W,Gold,Germany2004,Greece,2004.0,3190000000000.0
1485,Athens,2004,Rowing,Rowing,coxless pair (2-),"SKELIN, Sinisa",Men,Croatia,M,Silver,Croatia2004,Greece,2004.0,55948541912.0
1486,Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"MASCARENHAS, Bruno",Men,Italy,M,Bronze,Italy2004,Greece,2004.0,2140000000000.0
1487,Athens,2004,Rowing,Rowing,single sculls (1x),"YANAKIEV, Ivo",Men,Bulgaria,M,Bronze,Bulgaria2004,Greece,2004.0,39760457561.0
1488,Athens,2004,Rowing,Rowing,four without coxswain (4-),"PINSENT, Matthew",Men,United Kingdom,M,Gold,United Kingdom2004,Greece,2004.0,2330000000000.0
1489,Athens,2004,Rowing,Rowing,double sculls (2x),"LAVERICK, Elise",Women,United Kingdom,W,Bronze,United Kingdom2004,Greece,2004.0,2330000000000.0
1490,Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"BURCICA, Constanta",Women,Romania,W,Gold,Romania2004,Greece,2004.0,140000000000.0
1491,Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"AMARANTE, Catello",Men,Italy,M,Bronze,Italy2004,Greece,2004.0,2140000000000.0
1492,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"SVIRIN, Alekseij",Men,Russia,M,Gold,Russia2004,Greece,2004.0,1200000000000.0
1493,Athens,2004,Rowing,Rowing,double sculls (2x),"EVERS-SWINDELL, Caroline",Women,New Zealand,W,Gold,New Zealand2004,Greece,2004.0,132000000000.0
1494,Athens,2004,Rowing,Rowing,coxless pair (2-),"GINN, Drew",Men,Australia,M,Gold,Australia2004,Greece,2004.0,964000000000.0
1495,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"LYKOV, Oleg",Men,Ukraine,M,Bronze,Ukraine2004,Greece,2004.0,126000000000.0
1496,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"STEWART, Steve",Men,Australia,M,Bronze,Australia2004,Greece,2004.0,964000000000.0
1497,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"HOUGHTON, Frances",Women,United Kingdom,W,Silver,United Kingdom2004,Greece,2004.0,2330000000000.0
1498,Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"EBBESEN, Eskild Balschmidt",Men,Denmark,M,Gold,Denmark2004,Greece,2004.0,311000000000.0
1499,Athens,2004,Rowing,Rowing,coxless pair (2-),"TOMKINS, James",Men,Australia,M,Gold,Australia2004,Greece,2004.0,964000000000.0
1500,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"VAN RUMPT, Annemarieke",Women,Netherlands,W,Bronze,Netherlands2004,Greece,2004.0,769000000000.0
1501,Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"MOELVIG, Stephan",Men,Denmark,M,Gold,Denmark2004,Greece,2004.0,311000000000.0
1502,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"DEKKERS, Hurnet",Women,Netherlands,W,Bronze,Netherlands2004,Greece,2004.0,769000000000.0
1503,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"STEWART, Geoff",Men,Australia,M,Bronze,Australia2004,Greece,2004.0,964000000000.0
1504,Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"TOURON, Pascal",Men,France,M,Silver,France2004,Greece,2004.0,2500000000000.0
1505,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"BILUSHCHENKO, Sergij",Men,Ukraine,M,Bronze,Ukraine2004,Greece,2004.0,126000000000.0
1506,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"FEDOROVTSEV, Sergey",Men,Russia,M,Gold,Russia2004,Greece,2004.0,1200000000000.0
1507,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"HOOPMAN, Beau",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
1508,Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"REIMER, Daniela",Women,Germany,W,Silver,Germany2004,Greece,2004.0,3190000000000.0
1509,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"JOHNSON, Kate",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
1510,Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"DUFOUR, Frederic",Men,France,M,Silver,France2004,Greece,2004.0,2500000000000.0
1511,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"FLOOD, Debbie",Women,United Kingdom,W,Silver,United Kingdom2004,Greece,2004.0,2330000000000.0
1512,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"JIRKA, David",Men,Czech Republic,M,Silver,Czech Republic2004,Greece,,
1513,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"ROMERO, Rebecca",Women,United Kingdom,W,Silver,United Kingdom2004,Greece,2004.0,2330000000000.0
1514,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"WORKEL, Ester",Women,Netherlands,W,Bronze,Netherlands2004,Greece,2004.0,769000000000.0
1515,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"SIMON, Diederik",Men,Netherlands,M,Silver,Netherlands2004,Greece,2004.0,769000000000.0
1516,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"BORON, Kathrin",Women,Germany,W,Gold,Germany2004,Greece,2004.0,3190000000000.0
1517,Athens,2004,Rowing,Rowing,double sculls (2x),"OPPELT, Britta",Women,Germany,W,Silver,Germany2004,Greece,2004.0,3190000000000.0
1518,Athens,2004,Rowing,Rowing,four without coxswain (4-),"WILLIAMS, Steve",Men,United Kingdom,M,Gold,United Kingdom2004,Greece,2004.0,2330000000000.0
1519,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"CHEUNG, Chun Wei",Men,Netherlands,M,Silver,Netherlands2004,Greece,2004.0,769000000000.0
1520,Athens,2004,Rowing,Rowing,pair without coxswain (2-),"BICHYK, Yuliya",Women,Belarus,W,Bronze,Belarus2004,Greece,2004.0,36786142509.0
1521,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"KOPRIVA, David",Men,Czech Republic,M,Silver,Czech Republic2004,Greece,,
1522,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"DEAKIN, Matt",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
1523,Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"VAN EUPEN, Marit",Women,Netherlands,W,Bronze,Netherlands2004,Greece,2004.0,769000000000.0
1524,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"KORHOLZ, Laurel",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
1525,Athens,2004,Rowing,Rowing,four without coxswain (4-),"HERSCHMILLER, Thomas",Men,Canada,M,Silver,Canada2004,Greece,2004.0,1480000000000.0
1526,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"FLOREA, Rodica",Women,Romania,W,Gold,Romania2004,Greece,2004.0,140000000000.0
1527,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"BEERY, Dan",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
1528,Athens,2004,Rowing,Rowing,four without coxswain (4-),"WETZEL, Jake",Men,Canada,M,Silver,Canada2004,Greece,2004.0,1480000000000.0
1529,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"MAGEE, Samantha",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
1530,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"SHAPOSHNIKOV, Leonid",Men,Ukraine,M,Bronze,Ukraine2004,Greece,2004.0,126000000000.0
1531,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"HANSEN, Joseph",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
1532,Athens,2004,Rowing,Rowing,pair without coxswain (2-),"GRAINGER, Katherine",Women,United Kingdom,W,Silver,United Kingdom2004,Greece,2004.0,2330000000000.0
1533,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"EVERS, Meike",Women,Germany,W,Gold,Germany2004,Greece,2004.0,3190000000000.0
1534,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"WHIPPLE, Mary",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
1535,Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"LOFTUS, Glen",Men,Australia,M,Silver,Australia2004,Greece,2004.0,964000000000.0
1536,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"KRAVTSOV, Igor",Men,Russia,M,Gold,Russia2004,Greece,2004.0,1200000000000.0
1537,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"SATTIN, Rebecca",Women,Australia,W,Bronze,Australia2004,Greece,2004.0,964000000000.0
1538,Athens,2004,Rowing,Rowing,pair without coxswain (2-),"ANDRUNACHE, Georgeta",Women,Romania,W,Gold,Romania2004,Greece,2004.0,140000000000.0
1539,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"SPINEV, Nikolay",Men,Russia,M,Gold,Russia2004,Greece,2004.0,1200000000000.0
1540,Athens,2004,Rowing,Rowing,four without coxswain (4-),"COODE, Ed",Men,United Kingdom,M,Gold,United Kingdom2004,Greece,2004.0,2330000000000.0
1541,Athens,2004,Rowing,Rowing,double sculls (2x),"WINCKLESS, Sarah",Women,United Kingdom,W,Bronze,United Kingdom2004,Greece,2004.0,2330000000000.0
1542,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"CIPOLLONE, Pete",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
1543,Athens,2004,Rowing,Rowing,double sculls (2x),"SARTORI, Alessio",Men,Italy,M,Bronze,Italy2004,Greece,2004.0,2140000000000.0
1544,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"LUTZE, Manuela",Women,Germany,W,Gold,Germany2004,Greece,2004.0,3190000000000.0
1545,Athens,2004,Rowing,Rowing,coxless pair (2-),"DI CLEMENTE, Ramon",Men,South Africa,M,Bronze,South Africa2004,Greece,2004.0,306000000000.0
1546,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"MENSCH, Daniel",Men,Netherlands,M,Silver,Netherlands2004,Greece,2004.0,769000000000.0
1547,Athens,2004,Rowing,Rowing,double sculls (2x),"VIEILLEDENT, Sebastien",Men,France,M,Gold,France2004,Greece,2004.0,2500000000000.0
1548,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"MCKAY, Mike",Men,Australia,M,Bronze,Australia2004,Greece,2004.0,964000000000.0
1549,Athens,2004,Rowing,Rowing,single sculls (1x),"NEYKOVA, Rumyana",Women,Bulgaria,W,Bronze,Bulgaria2004,Greece,2004.0,39760457561.0
1550,Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"BLASBERG, Claudia",Women,Germany,W,Silver,Germany2004,Greece,2004.0,3190000000000.0
1551,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"PAPUC, Ioana",Women,Romania,W,Gold,Romania2004,Greece,2004.0,140000000000.0
1552,Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"ALUPEI, Angela",Women,Romania,W,Gold,Romania2004,Greece,2004.0,140000000000.0
1553,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"BARASCU, Aurica",Women,Romania,W,Gold,Romania2004,Greece,2004.0,140000000000.0
1554,Athens,2004,Rowing,Rowing,coxless pair (2-),"SKELIN, Niksa",Men,Croatia,M,Silver,Croatia2004,Greece,2004.0,55948541912.0
1555,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"IGNAT, Doina",Women,Romania,W,Gold,Romania2004,Greece,2004.0,140000000000.0
1556,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"EGGENKAMP, Gerritjan",Men,Netherlands,M,Silver,Netherlands2004,Greece,2004.0,769000000000.0
1557,Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"EDWARDS, Anthony",Men,Australia,M,Silver,Australia2004,Greece,2004.0,964000000000.0
1558,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"VELLENGA, Matthijs",Men,Netherlands,M,Silver,Netherlands2004,Greece,2004.0,769000000000.0
1559,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"SZCZUROWSKI, Stefan",Men,Australia,M,Bronze,Australia2004,Greece,2004.0,964000000000.0
1560,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"TANGER, Helen",Women,Netherlands,W,Bronze,Netherlands2004,Greece,2004.0,769000000000.0
1561,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"BRADLEY, Amber",Women,Australia,W,Bronze,Australia2004,Greece,2004.0,964000000000.0
1562,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"VOLPENHEIN, Bryan",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
1563,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"MOWBRAY, Alison",Women,United Kingdom,W,Silver,United Kingdom2004,Greece,2004.0,2330000000000.0
1564,Athens,2004,Rowing,Rowing,double sculls (2x),"HARDY, Adrien",Men,France,M,Gold,France2004,Greece,2004.0,2500000000000.0
1565,Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"CURETON, Ben",Men,Australia,M,Silver,Australia2004,Greece,2004.0,964000000000.0
1566,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"DERKSEN, Geert Jan",Men,Netherlands,M,Silver,Netherlands2004,Greece,2004.0,769000000000.0
1567,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"COX, Alison",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
1568,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"TOON, Michael",Men,Australia,M,Bronze,Australia2004,Greece,2004.0,964000000000.0
1569,Athens,2004,Rowing,Rowing,pair without coxswain (2-),"BISHOP, Cath",Women,United Kingdom,W,Silver,United Kingdom2004,Greece,2004.0,2330000000000.0
1570,Athens,2004,Rowing,Rowing,lightweight double sculls (2x),"VAN DER KOLK, Kirsten",Women,Netherlands,W,Bronze,Netherlands2004,Greece,2004.0,769000000000.0
1571,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"GABRIELS, Jan-Willem",Men,Netherlands,M,Silver,Netherlands2004,Greece,2004.0,769000000000.0
1572,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"EL QALQILI, Kerstin",Women,Germany,W,Gold,Germany2004,Greece,2004.0,3190000000000.0
1573,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"READ, Jason",Men,United States,M,Gold,United States2004,Greece,2004.0,13900000000000.0
1574,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"DE HAAN, Annemiek",Women,Netherlands,W,Bronze,Netherlands2004,Greece,2004.0,769000000000.0
1575,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"DAVIES, Caryn",Women,United States,W,Silver,United States2004,Greece,2004.0,13900000000000.0
1576,Athens,2004,Rowing,Rowing,lightweight coxless four (4-),"AMITRANO, Salvatore",Men,Italy,M,Bronze,Italy2004,Greece,2004.0,2140000000000.0
1577,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"HANAK, Jakub",Men,Czech Republic,M,Silver,Czech Republic2004,Greece,,
1578,Athens,2004,Rowing,Rowing,single sculls (1x),"JAANSON, Jueri",Men,Estonia,M,Silver,Estonia2004,Greece,2004.0,18185135023.0
1579,Athens,2004,Rowing,Rowing,eight with coxswain (8+),"GAFENCU, Liliana",Women,Romania,W,Gold,Romania2004,Greece,2004.0,140000000000.0
1580,Athens,2004,Rowing,Rowing,quadruple sculls without coxswain (4x),"KARAS, Tomas",Men,Czech Republic,M,Silver,Czech Republic2004,Greece,,
